"","plot","year","tag","status","LIDE","QUAG","QUAG x QUWI","QUCH","QUKE","QUKE X QUAG","QUWI","UMCA","Unknown sp."
"1441","ANN37",2012,"3208","Alive",NA,NA,NA,NA,18.8,NA,NA,NA,NA
"1442","ANN37",2012,"3209","Alive",NA,NA,NA,NA,17.5,NA,NA,NA,NA
"1443","ANN37",2012,"4752","Alive",NA,NA,NA,NA,NA,NA,NA,2.8,NA
"1444","ANN37",2012,"6083","Alive",NA,NA,NA,NA,NA,NA,NA,15.3,NA
"1445","ANN37",2012,"6084","Alive",NA,NA,NA,NA,NA,NA,NA,25.1,NA
"1446","ANN37",2012,"6085","Alive",NA,NA,NA,NA,NA,NA,NA,10.2,NA
"1447","ANN37",2012,"6086","Alive",NA,NA,NA,NA,NA,NA,NA,12.5,NA
"1448","ANN37",2012,"6087","Alive",NA,NA,NA,NA,NA,NA,NA,7.9,NA
"1449","ANN37",2012,"6089","Alive",NA,NA,NA,NA,NA,NA,NA,13.7,NA
"1450","ANN37",2012,"6090","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"1451","ANN37",2012,"6091","Alive",NA,NA,NA,NA,NA,NA,NA,18.3,NA
"1452","ANN37",2014,"3181","Alive",NA,NA,NA,NA,NA,NA,NA,9.6,NA
"1453","ANN37",2014,"3182","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"1454","ANN37",2014,"3183","Alive",NA,NA,NA,NA,NA,NA,NA,12.4,NA
"1455","ANN37",2014,"3184","Alive",NA,NA,NA,NA,NA,NA,NA,18.8,NA
"1456","ANN37",2014,"3185","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"1457","ANN37",2014,"3186","Alive",NA,NA,NA,NA,NA,NA,NA,8.5,NA
"1458","ANN37",2014,"3187","Alive",NA,NA,NA,NA,NA,NA,NA,18.9,NA
"1459","ANN37",2014,"3188","Alive",NA,NA,NA,NA,NA,NA,NA,13.5,NA
"1460","ANN37",2014,"3189","Alive",NA,NA,NA,NA,NA,NA,NA,10.3,NA
"1461","ANN37",2014,"3190","Alive",NA,NA,NA,NA,NA,NA,NA,3.1,NA
"1462","ANN37",2014,"3191","Alive",NA,NA,NA,NA,NA,NA,NA,8.6,NA
"1463","ANN37",2014,"3192","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"1464","ANN37",2014,"3193","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"1465","ANN37",2014,"3194","Alive",NA,NA,NA,NA,NA,NA,NA,20.1,NA
"1466","ANN37",2014,"3195","Alive",NA,NA,NA,NA,NA,NA,NA,20.1,NA
"1467","ANN37",2014,"3196","Alive",NA,NA,NA,NA,NA,NA,NA,9.2,NA
"1468","ANN37",2014,"3197","Alive",NA,NA,NA,NA,NA,NA,NA,14.3,NA
"1469","ANN37",2014,"3198","Alive",NA,NA,NA,NA,NA,NA,NA,23.1,NA
"1470","ANN37",2014,"3199","Alive",NA,NA,NA,NA,24.3,NA,NA,NA,NA
"1471","ANN37",2014,"3200","Alive",NA,NA,NA,NA,26,NA,NA,NA,NA
"1472","ANN37",2014,"3201","Alive",NA,NA,NA,NA,28.5,NA,NA,NA,NA
"1473","ANN37",2014,"3202","Alive",NA,NA,NA,NA,15.2,NA,NA,NA,NA
"1474","ANN37",2014,"3203","Dead",NA,NA,NA,NA,8.7,NA,NA,NA,NA
"1475","ANN37",2014,"3204","Alive",NA,NA,NA,NA,18.2,NA,NA,NA,NA
"1476","ANN37",2014,"3205","Alive",NA,NA,NA,NA,20.2,NA,NA,NA,NA
"1477","ANN37",2014,"3206","Dead",NA,NA,NA,NA,13,NA,NA,NA,NA
"1478","ANN37",2014,"3207","Alive",NA,NA,NA,NA,22.5,NA,NA,NA,NA
"1479","ANN37",2014,"3208","Alive",NA,NA,NA,NA,19,NA,NA,NA,NA
"1480","ANN37",2014,"3209","Alive",NA,NA,NA,NA,16.2,NA,NA,NA,NA
"1481","ANN37",2014,"4752","Alive",NA,NA,NA,NA,NA,NA,NA,3.1,NA
"1482","ANN37",2014,"6083","Alive",NA,NA,NA,NA,NA,NA,NA,15.8,NA
"1483","ANN37",2014,"6084","Alive",NA,NA,NA,NA,NA,NA,NA,25.9,NA
"1484","ANN37",2014,"6085","Alive",NA,NA,NA,NA,NA,NA,NA,10.5,NA
"1485","ANN37",2014,"6086","Alive",NA,NA,NA,NA,NA,NA,NA,12.9,NA
"1486","ANN37",2014,"6087","Alive",NA,NA,NA,NA,NA,NA,NA,8,NA
"1487","ANN37",2014,"6088","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"1488","ANN37",2014,"6089","Alive",NA,NA,NA,NA,NA,NA,NA,13.5,NA
"1489","ANN37",2014,"6090","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"1490","ANN37",2014,"6091","Alive",NA,NA,NA,NA,NA,NA,NA,18,NA
"1491","ANN38",2004,"3292","Alive",NA,NA,NA,NA,NA,NA,NA,29.5,NA
"1492","ANN38",2004,"3293","Alive",NA,NA,NA,NA,NA,NA,NA,29.1,NA
"1493","ANN38",2004,"3294","Alive",NA,NA,NA,NA,NA,NA,NA,18.7,NA
"1494","ANN38",2004,"3295","Alive",NA,NA,NA,NA,NA,NA,NA,13.1,NA
"1495","ANN38",2004,"3296","Alive",NA,NA,NA,NA,NA,NA,NA,16,NA
"1496","ANN38",2004,"3297","Alive",NA,NA,NA,NA,NA,NA,NA,14.5,NA
"1497","ANN38",2004,"3298","Alive",NA,NA,NA,NA,NA,NA,NA,15,NA
"1498","ANN38",2004,"3299","Alive",NA,NA,NA,NA,NA,NA,NA,4.3,NA
"1499","ANN38",2004,"3300","Alive",NA,13.4,NA,NA,NA,NA,NA,NA,NA
"1500","ANN38",2012,"3292","Alive",NA,NA,NA,NA,NA,NA,NA,32.1,NA
"1501","ANN38",2012,"3293","Alive",NA,NA,NA,NA,NA,NA,NA,31.9,NA
"1502","ANN38",2012,"3294","Alive",NA,NA,NA,NA,NA,NA,NA,20.6,NA
"1503","ANN38",2012,"3295","Alive",NA,NA,NA,NA,NA,NA,NA,13.2,NA
"1504","ANN38",2012,"3296","Alive",NA,NA,NA,NA,NA,NA,NA,16.5,NA
"1505","ANN38",2012,"3297","Alive",NA,NA,NA,NA,NA,NA,NA,16.5,NA
"1506","ANN38",2012,"3298","Alive",NA,NA,NA,NA,NA,NA,NA,16.4,NA
"1507","ANN38",2012,"3299","Dead",NA,NA,NA,NA,NA,NA,NA,5,NA
"1508","ANN38",2012,"3300","Alive",NA,13.7,NA,NA,NA,NA,NA,NA,NA
"1509","ANN38",2014,"3292","Alive",NA,NA,NA,NA,NA,NA,NA,32.2,NA
"1510","ANN38",2014,"3293","Alive",NA,NA,NA,NA,NA,NA,NA,32.4,NA
"1511","ANN38",2014,"3294","Alive",NA,NA,NA,NA,NA,NA,NA,20.5,NA
"1512","ANN38",2014,"3295","Alive",NA,NA,NA,NA,NA,NA,NA,13.3,NA
"1513","ANN38",2014,"3296","Alive",NA,NA,NA,NA,NA,NA,NA,16.7,NA
"1514","ANN38",2014,"3297","Alive",NA,NA,NA,NA,NA,NA,NA,15.7,NA
"1515","ANN38",2014,"3298","Alive",NA,NA,NA,NA,NA,NA,NA,16.7,NA
"1516","ANN38",2014,"3299","Dead",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"1517","ANN38",2014,"3300","Alive",NA,11.6,NA,NA,NA,NA,NA,NA,NA
"1518","APGAR01",2004,"1467","Alive",NA,NA,NA,NA,NA,NA,NA,1.8,NA
"1519","APGAR01",2004,"1468","Alive",NA,NA,NA,5.8,NA,NA,NA,NA,NA
"1520","APGAR01",2004,"1469","Alive",NA,NA,NA,7.5,NA,NA,NA,NA,NA
"1521","APGAR01",2004,"1470","Alive",NA,6,NA,NA,NA,NA,NA,NA,NA
"1522","APGAR01",2004,"2412","Alive",NA,NA,NA,NA,NA,NA,NA,1.1,NA
"1523","APGAR01",2004,"2413","Alive",NA,NA,NA,NA,NA,NA,NA,7.2,NA
"1524","APGAR01",2004,"3761","Alive",NA,NA,NA,NA,NA,NA,NA,0.6,NA
"1525","APGAR01",2004,"3763","Alive",NA,NA,NA,NA,NA,NA,NA,26.3,NA
"1526","APGAR01",2004,"3764","Alive",NA,NA,NA,NA,NA,NA,NA,17.3,NA
"1527","APGAR01",2004,"3765","Alive",NA,NA,NA,NA,NA,NA,NA,1.4,NA
"1528","APGAR01",2004,"3768","Alive",NA,NA,NA,NA,NA,NA,NA,2.4,NA
"1529","APGAR01",2004,"3769","Alive",NA,NA,NA,NA,NA,NA,NA,4.5,NA
"1530","APGAR01",2004,"3770","Alive",NA,NA,NA,NA,NA,NA,NA,2,NA
"1531","APGAR01",2004,"3772","Alive",NA,NA,NA,1.6,NA,NA,NA,NA,NA
"1532","APGAR01",2004,"3773","Alive",NA,NA,NA,1.6,NA,NA,NA,NA,NA
"1533","APGAR01",2005,"1946","Alive",NA,NA,NA,3.9,NA,NA,NA,NA,NA
"1534","APGAR01",2005,"1947","Alive",NA,NA,NA,3.2,NA,NA,NA,NA,NA
"1535","APGAR01",2005,"1948","Alive",NA,NA,NA,2,NA,NA,NA,NA,NA
"1536","APGAR01",2005,"1949","Alive",NA,NA,NA,4,NA,NA,NA,NA,NA
"1537","APGAR01",2006,"4592","Alive",NA,2.2,NA,NA,NA,NA,NA,NA,NA
"1538","APGAR01",2007,"4814","Alive",NA,NA,NA,2,NA,NA,NA,NA,NA
"1539","APGAR01",2012,"1466","Alive",NA,41.5,NA,NA,NA,NA,NA,NA,NA
"1540","APGAR01",2012,"1467","Alive",NA,NA,NA,NA,NA,NA,NA,3.6,NA
"1541","APGAR01",2012,"1468","Alive",NA,NA,NA,8.4,NA,NA,NA,NA,NA
"1542","APGAR01",2012,"1469","Alive",NA,NA,NA,10.2,NA,NA,NA,NA,NA
"1543","APGAR01",2012,"1470","Alive",NA,9.8,NA,NA,NA,NA,NA,NA,NA
"1544","APGAR01",2012,"1946","Alive",NA,NA,NA,4.5,NA,NA,NA,NA,NA
"1545","APGAR01",2012,"1947","Alive",NA,NA,NA,5.6,NA,NA,NA,NA,NA
"1546","APGAR01",2012,"1948","Alive",NA,NA,NA,2.7,NA,NA,NA,NA,NA
"1547","APGAR01",2012,"1949","Alive",NA,NA,NA,5.4,NA,NA,NA,NA,NA
"1548","APGAR01",2012,"2412","Alive",NA,NA,NA,NA,NA,NA,NA,2.8,NA
"1549","APGAR01",2012,"2413","Alive",NA,NA,NA,NA,NA,NA,NA,7.6,NA
"1550","APGAR01",2012,"3761","Alive",NA,NA,NA,NA,NA,NA,NA,2.7,NA
"1551","APGAR01",2012,"3763","Alive",NA,NA,NA,NA,NA,NA,NA,28.8,NA
"1552","APGAR01",2012,"3764","Alive",NA,NA,NA,NA,NA,NA,NA,19.4,NA
"1553","APGAR01",2012,"3765","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"1554","APGAR01",2012,"3768","Alive",NA,NA,NA,NA,NA,NA,NA,4.9,NA
"1555","APGAR01",2012,"3769","Alive",NA,NA,NA,NA,NA,NA,NA,4.7,NA
"1556","APGAR01",2012,"3770","Alive",NA,NA,NA,NA,NA,NA,NA,3.2,NA
"1557","APGAR01",2012,"3772","Alive",NA,NA,NA,3.3,NA,NA,NA,NA,NA
"1558","APGAR01",2012,"3773","Alive",NA,NA,NA,2.5,NA,NA,NA,NA,NA
"1559","APGAR01",2012,"4592","Alive",NA,2,NA,NA,NA,NA,NA,NA,NA
"1560","APGAR01",2012,"4814","Dead",NA,NA,NA,2,NA,NA,NA,NA,NA
"1561","APGAR01",2014,"1466","Alive",NA,41.3,NA,NA,NA,NA,NA,NA,NA
"1562","APGAR01",2014,"1467","Alive",NA,NA,NA,NA,NA,NA,NA,3.9,NA
"1563","APGAR01",2014,"1468","Alive",NA,NA,NA,8.4,NA,NA,NA,NA,NA
"1564","APGAR01",2014,"1469","Alive",NA,NA,NA,10.7,NA,NA,NA,NA,NA
"1565","APGAR01",2014,"1470","Alive",NA,9.7,NA,NA,NA,NA,NA,NA,NA
"1566","APGAR01",2014,"1946","Alive",NA,NA,NA,4.3,NA,NA,NA,NA,NA
"1567","APGAR01",2014,"1947","Alive",NA,NA,NA,5.8,NA,NA,NA,NA,NA
"1568","APGAR01",2014,"1948","Alive",NA,NA,NA,2.7,NA,NA,NA,NA,NA
"1569","APGAR01",2014,"1949","Alive",NA,NA,NA,5.4,NA,NA,NA,NA,NA
"1570","APGAR01",2014,"2412","Alive",NA,NA,NA,NA,NA,NA,NA,2.9,NA
"1571","APGAR01",2014,"2413","Alive",NA,NA,NA,NA,NA,NA,NA,7.5,NA
"1572","APGAR01",2014,"3761","Alive",NA,NA,NA,NA,NA,NA,NA,3.3,NA
"1573","APGAR01",2014,"3763","Alive",NA,NA,NA,NA,NA,NA,NA,29.5,NA
"1574","APGAR01",2014,"3764","Alive",NA,NA,NA,NA,NA,NA,NA,20,NA
"1575","APGAR01",2014,"3765","Alive",NA,NA,NA,NA,NA,NA,NA,2.8,NA
"1576","APGAR01",2014,"3768","Alive",NA,NA,NA,NA,NA,NA,NA,5.3,NA
"1577","APGAR01",2014,"3769","Alive",NA,NA,NA,NA,NA,NA,NA,5,NA
"1578","APGAR01",2014,"3770","Alive",NA,NA,NA,NA,NA,NA,NA,3.3,NA
"1579","APGAR01",2014,"3772","Alive",NA,NA,NA,3.2,NA,NA,NA,NA,NA
"1580","APGAR01",2014,"3773","Alive",NA,NA,NA,2.5,NA,NA,NA,NA,NA
"1581","APGAR01",2014,"4592","Alive",NA,2.1,NA,NA,NA,NA,NA,NA,NA
"1582","APGAR01",2014,"4814","Dead",NA,NA,NA,2,NA,NA,NA,NA,NA
"1583","APGAR01",2014,"4845","Alive",NA,NA,NA,NA,NA,NA,NA,8.7,NA
"1584","ARBIT01",2004,"2228","Alive",NA,24,NA,NA,NA,NA,NA,NA,NA
"1585","ARBIT01",2004,"4278","Alive",NA,NA,NA,NA,NA,NA,NA,13.1,NA
"1586","ARBIT01",2004,"4279","Alive",NA,NA,NA,NA,NA,NA,NA,42.5,NA
"1587","ARBIT01",2004,"4280","Alive",NA,NA,NA,NA,NA,NA,NA,30.1,NA
"1588","ARBIT01",2004,"4281","Alive",NA,NA,NA,NA,NA,NA,NA,44.8,NA
"1589","ARBIT01",2004,"709","Alive",NA,NA,NA,NA,NA,NA,NA,20.7,NA
"1590","ARBIT01",2011,"6703","Alive",NA,NA,NA,NA,NA,NA,NA,36,NA
"1591","ARBIT01",2012,"2228","Alive",NA,25.5,NA,NA,NA,NA,NA,NA,NA
"1592","ARBIT01",2012,"4278","Alive",NA,NA,NA,NA,NA,NA,NA,14.8,NA
"1593","ARBIT01",2012,"4279","Alive",NA,NA,NA,NA,NA,NA,NA,43.9,NA
"1594","ARBIT01",2012,"4280","Alive",NA,NA,NA,NA,NA,NA,NA,39.1,NA
"1595","ARBIT01",2012,"4281","Alive",NA,NA,NA,NA,NA,NA,NA,59.8,NA
"1596","ARBIT01",2012,"6703","Alive",NA,NA,NA,NA,NA,NA,NA,35.8,NA
"1597","ARBIT01",2012,"6732","Alive",NA,NA,NA,NA,25.2,NA,NA,NA,NA
"1598","ARBIT01",2012,"709","Alive",NA,NA,NA,NA,NA,NA,NA,22.1,NA
"1599","ARBIT01",2014,"2228","Dead",NA,23.9,NA,NA,NA,NA,NA,NA,NA
"1600","ARBIT01",2014,"4278","Alive",NA,NA,NA,NA,NA,NA,NA,14.9,NA
"1601","ARBIT01",2014,"4279","Alive",NA,NA,NA,NA,NA,NA,NA,45.1,NA
"1602","ARBIT01",2014,"4280","Alive",NA,NA,NA,NA,NA,NA,NA,41.5,NA
"1603","ARBIT01",2014,"4281","Alive",NA,NA,NA,NA,NA,NA,NA,43.2,NA
"1604","ARBIT01",2014,"6703","Alive",NA,NA,NA,NA,NA,NA,NA,37.3,NA
"1605","ARBIT01",2014,"6732","Alive",NA,NA,NA,NA,26.3,NA,NA,NA,NA
"1606","ARBIT01",2014,"709","Alive",NA,NA,NA,NA,NA,NA,NA,22.5,NA
"1607","ARBIT02",2004,"2212","Alive",NA,44.1,NA,NA,NA,NA,NA,NA,NA
"1608","ARBIT02",2004,"2213","Alive",NA,30.7,NA,NA,NA,NA,NA,NA,NA
"1609","ARBIT02",2004,"2214","Alive",NA,40.1,NA,NA,NA,NA,NA,NA,NA
"1610","ARBIT02",2004,"2215","Alive",NA,35.3,NA,NA,NA,NA,NA,NA,NA
"1611","ARBIT02",2004,"2216","Alive",NA,32.7,NA,NA,NA,NA,NA,NA,NA
"1612","ARBIT02",2004,"2217","Alive",NA,44,NA,NA,NA,NA,NA,NA,NA
"1613","ARBIT02",2004,"2218","Dead",NA,NA,NA,NA,22.5,NA,NA,NA,NA
"1614","ARBIT02",2004,"2219","Alive",NA,NA,NA,NA,24.5,NA,NA,NA,NA
"1615","ARBIT02",2004,"2220","Alive",NA,NA,NA,NA,24.5,NA,NA,NA,NA
"1616","ARBIT02",2004,"2221","Dead",NA,NA,NA,NA,20.7,NA,NA,NA,NA
"1617","ARBIT02",2004,"4295","Alive",NA,NA,NA,NA,NA,NA,NA,34.5,NA
"1618","ARBIT02",2004,"701","Alive",NA,NA,NA,NA,NA,NA,NA,28.8,NA
"1619","ARBIT02",2010,"4765","Alive",NA,NA,NA,NA,NA,NA,NA,15.8,NA
"1620","ARBIT02",2012,"2212","Alive",NA,47.2,NA,NA,NA,NA,NA,NA,NA
"1621","ARBIT02",2012,"2213","Alive",NA,30.8,NA,NA,NA,NA,NA,NA,NA
"1622","ARBIT02",2012,"2214","Alive",NA,44.3,NA,NA,NA,NA,NA,NA,NA
"1623","ARBIT02",2012,"2215","Alive",NA,37,NA,NA,NA,NA,NA,NA,NA
"1624","ARBIT02",2012,"2216","Alive",NA,34.7,NA,NA,NA,NA,NA,NA,NA
"1625","ARBIT02",2012,"2217","Alive",NA,46.3,NA,NA,NA,NA,NA,NA,NA
"1626","ARBIT02",2012,"2218","Dead",NA,NA,NA,NA,21.2,NA,NA,NA,NA
"1627","ARBIT02",2012,"2219","Alive",NA,NA,NA,NA,25.8,NA,NA,NA,NA
"1628","ARBIT02",2012,"2220","Alive",NA,NA,NA,NA,25.8,NA,NA,NA,NA
"1629","ARBIT02",2012,"2221","Dead",NA,NA,NA,NA,18,NA,NA,NA,NA
"1630","ARBIT02",2012,"4295","Alive",NA,NA,NA,NA,NA,NA,NA,34.2,NA
"1631","ARBIT02",2012,"4765","Alive",NA,NA,NA,NA,NA,NA,NA,17.4,NA
"1632","ARBIT02",2012,"701","Alive",NA,NA,NA,NA,NA,NA,NA,31.3,NA
"1633","ARBIT02",2014,"2212","Alive",NA,48.2,NA,NA,NA,NA,NA,NA,NA
"1634","ARBIT02",2014,"2213","Alive",NA,33.4,NA,NA,NA,NA,NA,NA,NA
"1635","ARBIT02",2014,"2214","Alive",NA,44.7,NA,NA,NA,NA,NA,NA,NA
"1636","ARBIT02",2014,"2215","Alive",NA,37.7,NA,NA,NA,NA,NA,NA,NA
"1637","ARBIT02",2014,"2216","Alive",NA,34,NA,NA,NA,NA,NA,NA,NA
"1638","ARBIT02",2014,"2217","Alive",NA,46.5,NA,NA,NA,NA,NA,NA,NA
"1639","ARBIT02",2014,"2218","Dead",NA,NA,NA,NA,21,NA,NA,NA,NA
"1640","ARBIT02",2014,"2219","Alive",NA,NA,NA,NA,26.3,NA,NA,NA,NA
"1641","ARBIT02",2014,"2220","Alive",NA,NA,NA,NA,26.8,NA,NA,NA,NA
"1642","ARBIT02",2014,"2221","Dead",NA,NA,NA,NA,18.6,NA,NA,NA,NA
"1643","ARBIT02",2014,"4295","Alive",NA,NA,NA,NA,NA,NA,NA,36,NA
"1644","ARBIT02",2014,"4765","Alive",NA,NA,NA,NA,NA,NA,NA,18.2,NA
"1645","ARBIT02",2014,"701","Alive",NA,NA,NA,NA,NA,NA,NA,30.7,NA
"1646","ARBIT03",2004,"2222","Alive",NA,NA,NA,NA,NA,NA,NA,13,NA
"1647","ARBIT03",2004,"2225","Dead",NA,NA,NA,NA,19.3,NA,NA,NA,NA
"1648","ARBIT03",2004,"2226","Alive",NA,27.5,NA,NA,NA,NA,NA,NA,NA
"1649","ARBIT03",2004,"2227","Alive",NA,12.3,NA,NA,NA,NA,NA,NA,NA
"1650","ARBIT03",2004,"4288","Alive",NA,NA,NA,NA,NA,NA,NA,21.2,NA
"1651","ARBIT03",2004,"4289","Alive",NA,NA,NA,NA,NA,NA,NA,5.3,NA
"1652","ARBIT03",2004,"4290","Alive",NA,NA,NA,NA,NA,NA,NA,14.3,NA
"1653","ARBIT03",2004,"4291","Alive",NA,NA,NA,NA,NA,NA,NA,9,NA
"1654","ARBIT03",2004,"4292","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"1655","ARBIT03",2004,"4293","Alive",NA,NA,NA,NA,NA,NA,NA,16.5,NA
"1656","ARBIT03",2004,"4294","Alive",NA,NA,NA,NA,NA,NA,NA,18.8,NA
"1657","ARBIT03",2009,"5296","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"1658","ARBIT03",2010,"4763","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"1659","ARBIT03",2012,"2222","Alive",NA,NA,NA,NA,NA,NA,NA,5.2,NA
"1660","ARBIT03",2012,"2225","Dead",NA,NA,NA,NA,18,NA,NA,NA,NA
"1661","ARBIT03",2012,"2226","Alive",NA,29.7,NA,NA,NA,NA,NA,NA,NA
"1662","ARBIT03",2012,"2227","Alive",NA,14,NA,NA,NA,NA,NA,NA,NA
"1663","ARBIT03",2012,"4288","Alive",NA,NA,NA,NA,NA,NA,NA,23.3,NA
"1664","ARBIT03",2012,"4289","Alive",NA,NA,NA,NA,NA,NA,NA,5.1,NA
"1665","ARBIT03",2012,"4290","Alive",NA,NA,NA,NA,NA,NA,NA,15.7,NA
"1666","ARBIT03",2012,"4291","Alive",NA,NA,NA,NA,NA,NA,NA,10.4,NA
"1667","ARBIT03",2012,"4292","Alive",NA,NA,NA,NA,NA,NA,NA,8.3,NA
"1668","ARBIT03",2012,"4293","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"1669","ARBIT03",2012,"4294","Alive",NA,NA,NA,NA,NA,NA,NA,19.8,NA
"1670","ARBIT03",2012,"4763","Alive",NA,NA,NA,NA,NA,NA,NA,6.9,NA
"1671","ARBIT03",2012,"5296","Alive",NA,NA,NA,NA,NA,NA,NA,4.9,NA
"1672","ARBIT03",2012,"6179","Alive",NA,NA,NA,NA,NA,NA,NA,4.1,NA
"1673","ARBIT03",2012,"6180","Alive",NA,NA,NA,NA,NA,NA,NA,4.6,NA
"1674","ARBIT03",2014,"2222","Alive",NA,NA,NA,NA,NA,NA,NA,10,NA
"1675","ARBIT03",2014,"2225","Dead",NA,NA,NA,NA,16,NA,NA,NA,NA
"1676","ARBIT03",2014,"2226","Alive",NA,35.6,NA,NA,NA,NA,NA,NA,NA
"1677","ARBIT03",2014,"2227","Alive",NA,13.3,NA,NA,NA,NA,NA,NA,NA
"1678","ARBIT03",2014,"4288","Alive",NA,NA,NA,NA,NA,NA,NA,23.9,NA
"1679","ARBIT03",2014,"4289","Alive",NA,NA,NA,NA,NA,NA,NA,5.2,NA
"1680","ARBIT03",2014,"4290","Alive",NA,NA,NA,NA,NA,NA,NA,10.1,NA
"1681","ARBIT03",2014,"4291","Alive",NA,NA,NA,NA,NA,NA,NA,4.9,NA
"1682","ARBIT03",2014,"4292","Alive",NA,NA,NA,NA,NA,NA,NA,8.7,NA
"1683","ARBIT03",2014,"4293","Alive",NA,NA,NA,NA,NA,NA,NA,11.2,NA
"1684","ARBIT03",2014,"4294","Alive",NA,NA,NA,NA,NA,NA,NA,20.2,NA
"1685","ARBIT03",2014,"4763","Alive",NA,NA,NA,NA,NA,NA,NA,7,NA
"1686","ARBIT03",2014,"5296","Alive",NA,NA,NA,NA,NA,NA,NA,10.9,NA
"1687","ARBIT03",2014,"6179","Alive",NA,NA,NA,NA,NA,NA,NA,4.3,NA
"1688","ARBIT03",2014,"6180","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"1689","ARBIT04",2004,"2229","Alive",NA,NA,NA,NA,43.7,NA,NA,NA,NA
"1690","ARBIT04",2004,"2230","Alive",NA,NA,NA,NA,33.9,NA,NA,NA,NA
"1691","ARBIT04",2004,"2231","Alive",NA,NA,NA,NA,24.9,NA,NA,NA,NA
"1692","ARBIT04",2004,"2232","Alive",NA,39.5,NA,NA,NA,NA,NA,NA,NA
"1693","ARBIT04",2004,"303","Alive",NA,NA,NA,NA,NA,NA,NA,28.4,NA
"1694","ARBIT04",2004,"311","Alive",NA,NA,NA,NA,NA,NA,NA,54.5,NA
"1695","ARBIT04",2004,"4282","Alive",NA,NA,NA,NA,NA,NA,NA,40,NA
"1696","ARBIT04",2004,"4283","Alive",NA,NA,NA,NA,NA,NA,NA,30.3,NA
"1697","ARBIT04",2004,"4284","Alive",NA,NA,NA,NA,NA,NA,NA,11.5,NA
"1698","ARBIT04",2004,"4285","Alive",NA,NA,NA,NA,NA,NA,NA,32,NA
"1699","ARBIT04",2004,"4286","Alive",NA,NA,NA,NA,NA,NA,NA,18,NA
"1700","ARBIT04",2004,"4287","Alive",NA,NA,NA,NA,NA,NA,NA,21.8,NA
"1701","ARBIT04",2005,"1960","Alive",NA,NA,NA,NA,NA,NA,NA,28.9,NA
"1702","ARBIT04",2009,"5295","Alive",NA,NA,NA,NA,NA,NA,NA,4.8,NA
"1703","ARBIT04",2011,"7527","Alive",NA,NA,NA,NA,NA,NA,NA,2.6,NA
"1704","ARBIT04",2011,"7590","Alive",NA,NA,NA,NA,NA,NA,NA,9.7,NA
"1705","ARBIT04",2012,"1960","Alive",NA,NA,NA,NA,NA,NA,NA,32.4,NA
"1706","ARBIT04",2012,"2229","Alive",NA,NA,NA,NA,49.2,NA,NA,NA,NA
"1707","ARBIT04",2012,"2230","Dead",NA,NA,NA,NA,46,NA,NA,NA,NA
"1708","ARBIT04",2012,"2231","Dead",NA,NA,NA,NA,21.6,NA,NA,NA,NA
"1709","ARBIT04",2012,"2232","Alive",NA,39.1,NA,NA,NA,NA,NA,NA,NA
"1710","ARBIT04",2012,"303","Alive",NA,NA,NA,NA,NA,NA,NA,32.7,NA
"1711","ARBIT04",2012,"311","Alive",NA,NA,NA,NA,NA,NA,NA,43.7,NA
"1712","ARBIT04",2012,"4282","Alive",NA,NA,NA,NA,NA,NA,NA,49.1,NA
"1713","ARBIT04",2012,"4283","Alive",NA,NA,NA,NA,NA,NA,NA,31.8,NA
"1714","ARBIT04",2012,"4284","Alive",NA,NA,NA,NA,NA,NA,NA,10.3,NA
"1715","ARBIT04",2012,"4285","Alive",NA,NA,NA,NA,NA,NA,NA,35.1,NA
"1716","ARBIT04",2012,"4286","Alive",NA,NA,NA,NA,NA,NA,NA,20.9,NA
"1717","ARBIT04",2012,"4287","Alive",NA,NA,NA,NA,NA,NA,NA,22.5,NA
"1718","ARBIT04",2012,"5295","Alive",NA,NA,NA,NA,NA,NA,NA,6.5,NA
"1719","ARBIT04",2012,"7527","Alive",NA,NA,NA,NA,NA,NA,NA,3.2,NA
"1720","ARBIT04",2012,"7590","Alive",NA,NA,NA,NA,NA,NA,NA,9.7,NA
"1721","ARBIT04",2014,"1960","Alive",NA,NA,NA,NA,NA,NA,NA,32.7,NA
"1722","ARBIT04",2014,"2229","Alive",NA,NA,NA,NA,51.5,NA,NA,NA,NA
"1723","ARBIT04",2014,"2230","Dead",NA,NA,NA,NA,43,NA,NA,NA,NA
"1724","ARBIT04",2014,"2231","Dead",NA,NA,NA,NA,18.8,NA,NA,NA,NA
