"plotid","X","Y","ppt04dys_r","ppt05dys_r","ppt06dys_r","ppt07dys_r","ppt08dys_r","ppt09dys_r","ppt10dys_r","ppt11dys_r","ppt12dys_r","ppt14dys_r","dys04c2d","dys04a3d","dys05a2d","dys05a3d","dys06b2d","dys06b3d","dys07a2d","dys07c3d","dys08c2d","dys08a3d","dys09a2d","dys09b3d","dys10c2d","dys10a3d","dys11b2d","dys11a3d","dys12b2d","dys12d3d","dys14a2d","dys14b3d","ppt04dys_v","ppt05dys_v","ppt06dys_v","ppt07dys_v","ppt08dys_v","ppt09dys_v","ppt10dys_v","ppt11dys_v","ppt12dys_v","ppt14dys_v","ppt04tot_r","ppt05tot_r","ppt06tot_r","ppt07tot_r","ppt08tot_r","ppt09tot_r","ppt10tot_r","ppt11tot_r","ppt12tot_r","ppt14tot_r","ppt04b2d","ppt04a3d","ppt05a2d","ppt05c3d","ppt06a2d","ppt06b3d","ppt07c2d","ppt07a3d","ppt08c2d","ppt08e3d","ppt09b2d","ppt09a3d","ppt10b2d","ppt10a3d","ppt11b2d","ppt11b3d","ppt12c2d","ppt12b3d","ppt14b2d","ppt14b3d","ppt04tot_v","ppt05tot_v","ppt06tot_v","ppt07tot_v","ppt08tot_v","ppt09tot_v","ppt10tot_v","ppt11tot_v","ppt12tot_v","ppt14tot_v","pptsum04","pptsum05","pptsum06","pptsum07","pptsum08","pptsum09","pptsum10"
"JLSP04",539803,4244462,32.5875349876327,-81.8704310990799,36.3261896598448,-47.4531489444731,7.43714744325872,-16.1688034826572,2.85170117463106,-36.8527691250196,-56.9037125986144,-44.0266874192616,76.69469,68.12061,72.82278,71.64897,92.81429,87.48341,53.43146,52.97226,57.14372,58.83118,63.30914,64.86935,77.25716,80.43581,71.9008,78.07536,47.40742,52.75406,42.08475,44.81826,78,82,104,53,46,66,85,52,52,63,786.849252021931,4624.15034901624,2117.5504451958,365.267130354672,502.467417395738,535.057802829236,715.340771730823,715.340771730823,650.334686134051,357.377525908647,834.9756,725.8903,919.5113,896.9825,1057.577,1059.131,583.5338,515.4067,599.0329,549.8234,681.9926,545.6656,861.059,848.004,809.1627,789.8398,653.76,620.1028,494.1039,529.6664,704.596,991.362,758.952,594.106,697.738,629.92,894.3,339.852,698.6,313.182,972.090031,1040.139996,1419.140034,613.699999,686.669992,678.739988,942.84
"JLSP05",540335,4244058,33.9265487969343,-81.9698170170023,36.3308113771157,-47.5257879655024,7.24997941940581,-17.2655560296442,2.24542837104109,-36.5214727797314,-56.8668567252145,-44.0623974809504,77.17432,69.08453,71.40739,71.10603,91.94267,87.27718,53.50706,53.01435,56.94741,59.24829,63.09912,64.67021,75.77145,79.93905,70.53675,76.21623,46.74803,52.67131,43.29272,45.88974,76,63,104,53,66,66,85,52,52,63,770.79731065727,4625.31825677011,2142.37105073621,366.064837122603,499.610212319432,521.2319318427,708.787154765557,708.787154765557,644.99956018002,346.978312470569,834.2248,737.2328,908.5316,893.4403,1055.047,1066.469,589.4,507.7637,584.8395,549.3925,675.8377,545.5416,839.9637,828.3976,694.7896,709.4399,640.4819,610.8378,455.6446,509.1649,852.424,876.3,758.952,594.106,482.346,629.92,894.3,339.852,698.6,313.182,951.630004,1028.560013,1397.230007,599.530005,676.89,670.419992,908.390013
"JLSP06",539861,4243884,29.8614607581216,-80.8139604172738,36.0306693832612,-48.0196921501875,7.27530578375967,-15.6248979843545,2.77823954099064,-38.6112498698362,-58.3737202846344,-43.6847419954192,77.34872,68.23073,73.3306,71.91473,92.10145,87.3819,53.66445,53.13156,56.08062,58.52711,62.9872,64.70182,74.92981,79.83499,72.02921,79.48551,46.51527,52.61573,42.62332,45.08367,78,82,104,53,46,66,85,52,52,63,755.626906100928,4634.12142053699,1963.45392595371,361.758779569896,511.640273410935,572.058663833976,707.122759272403,707.122759272403,661.809158630112,393.282135602886,811.6761,705.7,925.7889,909.5137,1047.315,975.525,586.3933,539.0317,606.8054,558.1703,682.0165,546.4832,842.5725,827.0941,783.6398,777.449,636.4407,616.7103,496.0154,590.2532,704.596,991.362,758.952,594.106,697.738,629.92,894.3,339.852,698.6,313.182,1022.680027,1082.309994,1477.010006,645.070009,714.330003,704.159998,992.240013
"JLSP07",540018,4243338,29.3150085232571,-80.1887179067625,35.8012392416182,-48.1088835395388,7.10718649457074,-15.8495387305606,2.47392708375861,-39.0073222662649,-58.7244686000182,-43.4260670611212,77.52197,68.70502,73.16304,71.82766,91.36258,87.25858,53.82993,53.24886,55.39285,58.57314,62.814,64.55173,72.97645,79.28508,71.8087,79.13036,45.94625,52.50943,43.49724,45.43436,78,82,104,53,46,66,58,52,49,63,734.170834459966,4637.4639426892,1909.23814217883,359.580239383369,512.184613967358,578.165315480423,698.771319834764,698.771319834764,661.642113883162,401.071639906669,799.0009,702.2449,922.4508,909.2787,1041.523,967.449,590.0853,540.6219,605.7483,563.6672,678.4936,548.4578,826.9269,812.8821,753.4266,762.9982,620.9542,606.3277,491.3123,590.7404,704.596,991.362,758.952,594.106,697.738,629.92,815.848,339.852,525.526,313.182,1020.589978,1086.10001,1478.549986,643.659982,715.870006,704.309992,981.259995
"JLSP08",539632,4243555,28.4744396733921,-80.0367088055783,35.7541602660842,-47.9728564400335,7.22451102924686,-15.1220771573329,2.87074302676791,-39.1140780021585,-58.6173522308222,-43.3486871084877,77.36896,67.91547,74.29663,72.30737,91.85569,87.34309,53.81321,53.23866,55.41228,58.15615,62.84607,64.65961,73.70478,79.56356,72.65915,80.00265,46.16294,52.55945,42.63512,44.85587,78,82,104,53,46,66,58,52,49,63,744.572595433126,4636.04195844304,1894.7662136353,358.630200834155,513.02635421207,585.273543239585,702.290761993728,702.290761993728,663.820861664555,406.224102424068,793.2428,692.1637,934.0644,915.6485,1040.699,949.4163,585.4487,547.1885,617.7819,563.1415,682.9836,547.3461,837.2293,820.9875,812.8526,799.9615,627.4768,610.7057,514.0061,605.9021,704.596,991.362,758.952,594.106,697.738,629.92,815.848,339.852,525.526,313.182,1101.419977,1143.880013,1569.740017,700.480007,761.159995,742.330002,1059.370014
"JLSP10",539312,4243911,27.1848360194586,-80.0509423531629,35.8130920083427,-48.121108349787,7.36814791163536,-14.2538218997051,3.33521679198978,-39.6967429960423,-58.992060241637,-43.399052619194,76.81319,67.20415,75.04955,72.68045,92.43707,87.42436,53.72046,53.18285,55.81514,57.83971,62.9034,64.76584,74.99445,79.97224,73.13638,80.56566,46.50709,52.63956,41.72526,44.31017,78,82,104,53,46,66,85,52,52,63,755.073851206356,4637.19520289785,1861.73344093577,358.576296054417,517.791699540914,602.138012496565,708.250491423631,708.250491423631,671.19582791247,419.822175678876,789.5524,685.1124,942.8911,922.0784,1042.003,932.0111,580.6135,558.0573,624.5815,566.3131,685.9493,545.9943,847.614,829.6183,861.563,830.7966,636.0137,618.0428,529.8729,624.4988,704.596,991.362,758.952,594.106,697.738,629.92,894.3,339.852,698.6,313.182,1113.43,1147.309998,1583.129988,709.870011,763.349998,746.710005,1089.059994
"JLSP13",538232,4244705,24.9089487065725,-79.9165716597036,35.8068192379369,-47.8520224000934,7.74831543886391,-12.1688039154303,4.5268784107209,-40.0642843109496,-58.8030488788502,-43.3303968738356,70.34457,64.23745,77.69505,73.97151,94.27406,87.59827,53.47806,53.06532,57.91452,56.9995,62.95371,65.0438,78.93542,80.96933,74.05461,81.51377,47.58173,52.96865,38.32522,42.18592,78,82,104,53,46,66,85,86,52,33,789.903403191101,4633.23856995646,1832.18787448077,357.119141435095,521.59197232575,623.515070567355,721.438609943787,721.438609943787,679.367644331354,434.839599296903,732.6259,644.9783,963.6238,929.3331,1040.119,901.6471,560.3306,570.8477,637.3333,558.6165,688.6031,543.7803,868.9293,850.5427,1026.264,950.8042,650.1944,627.1535,591.8928,641.0867,704.596,991.362,758.952,594.106,697.738,629.92,894.3,1178.4,698.6,642.6,1164.999991,1174.879974,1638.250002,750.679991,791.469988,767.58,1167.580002
"JLSP14",538172,4244484,22.2685448904841,-79.229454133381,35.6590775463801,-48.4220331844508,7.70136656499119,-11.3726194576527,4.68981059122752,-41.7339649391168,-60.1837009817561,-43.1540097422622,69.84577,64.108,78.11187,74.28372,94.00231,87.46084,53.53109,53.10962,57.61515,56.69499,62.76779,64.98277,78.30182,80.82325,74.0897,80.83769,47.16413,52.95065,38.35364,42.29331,78,82,104,53,46,66,85,86,52,33,771.955981579539,4641.82551416998,1701.79323890376,354.922666806846,531.540383509472,660.440423579925,718.914656018167,718.914656018167,692.49818501892,469.160038875734,719.9568,642.8372,971.6405,942.1489,1034.308,927.1174,558.9332,572.1129,641.9531,585.5802,687.9153,542.6803,863.1032,841.7051,1011.079,935.2095,643.1932,622.5622,591.6885,649.8434,704.596,991.362,758.952,594.106,697.738,629.92,894.3,1178.4,698.6,642.6,1209.740023,1211.009995,1693.019987,783.069997,817.020014,789.350006,1229.780018
"JLSP15",537631,4244882,18.5185092557715,-78.8198779176471,35.6641679381813,-49.0525879918523,7.89344754458322,-9.50721309202817,5.51489172530863,-43.7696054981994,-61.7125374034854,-43.1296024893614,64.25703,62.91224,78.77665,74.2568,94.88086,87.40156,53.42408,53.05576,59.28595,57.20414,62.80535,65.09808,80.31879,81.15566,73.71331,80.04082,47.74272,53.19808,36.56237,41.44171,78,82,104,53,46,66,85,86,52,33,776.308892964165,4649.32473422735,1563.92797881157,353.500665594259,545.767921123722,711.468054268269,726.653709467738,726.653709467738,712.940398495645,513.340716484907,680.5077,647.282,962.9421,943.837,1032.532,990.4507,548.7626,544.7161,633.3146,612.7953,685.1591,542.7763,868.4907,843.6516,1051.393,968.438,645.8588,619.9242,610.8293,639.4521,704.596,991.362,758.952,594.106,697.738,580.136,894.3,1178.4,698.6,642.6,1310.309983,1285.419991,1810.509995,859.66,874.560004,836.260014,1365.599972
"JLSP16",537905,4245554,18.4597711810246,-79.8759301281135,36.1574680099811,-49.777974266816,8.02091031508649,-9.47398152409328,5.66622997678555,-44.5380482756931,-62.6843422386063,-43.7232369102651,66.27978,63.83577,77.416,73.07906,95.72962,87.46585,53.31821,52.94138,60.31934,58.36793,63.5999,65.35696,82.13656,81.44839,73.81829,79.99492,49.53543,53.37125,36.60575,40.97281,78,82,104,53,46,72,85,86,52,33,787.677864779742,4653.63565147503,1574.43494352464,358.262392438308,554.46445662939,725.502743945872,737.419170263527,737.419170263527,724.474233754864,524.043554232256,719.7016,668.6214,931.3692,926.9936,1056.85,1012.427,552.9933,541.9061,617.5946,611.8226,685.5457,548.1157,888.5446,860.0545,1124.076,1032.924,668.0702,632.3073,619.4565,641.8911,704.596,991.362,758.952,594.106,697.738,588.772,894.3,1178.4,698.6,642.6,1338.570011,1300.219978,1843.410006,880.310004,888.420006,848.369993,1407.730003
"JLSP17",537229,4245436,18.8647533479937,-79.2879774404124,35.8195229260459,-48.771049012259,8.10230248202693,-9.00714544167884,5.97079727500509,-43.2130889877318,-61.0970826263292,-43.2895524005286,59.61633,61.90396,78.72655,73.60622,95.98067,87.47817,53.37446,53.00536,61.46807,58.4413,63.16186,65.29755,82.59578,81.58049,72.95337,80.50741,49.02295,53.55875,34.76509,40.58994,78,82,104,53,46,66,85,86,52,33,802.293050137889,4643.88886646598,1618.93950246538,354.788967297717,543.840574713897,704.361295673993,735.423372284011,735.423372284011,711.763906619911,504.252190296752,647.0914,615.2925,933.6652,923.0786,1040.274,971.9482,541.2219,552.3627,613.1155,600.7864,680.7684,546.428,876.0591,853.8436,1085.632,1008.783,652.2137,627.056,625.2645,642.1985,704.596,991.362,758.952,594.106,697.738,580.136,894.3,1178.4,698.6,642.6,1332.519994,1291.379997,1828.530016,876.430004,884.980003,842.839981,1397.130009
"JOHNS01",537319,4256725,28.9315208322936,-97.7311132941098,43.4798348192673,-54.3504682810152,11.1318387214453,-8.1876018820283,10.1048395058285,-44.043230824863,-65.0935095413831,-52.3398364770237,66.34636,66.83726,49.60927,61.95714,96.69392,89.22749,45.52814,49.09862,62.66728,59.78132,73.39613,70.03963,82.02114,81.59087,71.7615,86.01256,52.0384,57.29397,41.73983,42.47674,76,27,98,55,49,68,77,88,61,47,1162.44046577849,4627.43608189728,2514.96538020929,429.995401435766,609.218242016955,716.809289380983,932.848111649049,932.848111649049,807.032682603003,471.20518845632,684.2737,790.4706,581.1906,581.8432,1333.948,1349.281,543.7914,577.1854,651.3821,643.7416,547.4005,529.3242,906.5208,848.611,935.4804,925.7567,682.128,686.467,619.9816,654.6793,991.362,395.986,1427.48,617.982,762,778.764,1081.024,1145.794,610.87,684.276,1173.329985,1147.220009,1617.269981,751.240005,783.350023,769.110001,1026.769989
"JOHNS02",538022,4256732,24.1032780625137,-97.5891388611187,43.7585917549206,-56.511871035183,11.0499848702177,-7.2092179174433,10.2060499821865,-48.3480166672328,-69.2288331767362,-52.6999204089084,59.62262,65.61861,44.83214,59.72948,96.68504,88.45947,42.624,48.0143,61.6018,59.57621,72.92417,69.3125,81.92582,81.52002,68.64918,82.72276,50.8717,56.63604,42.31115,42.72378,26,34,98,31,49,68,77,37,61,47,1125.81081788641,4653.09738579969,2263.12662488332,431.557732872766,639.20419722495,803.785005556778,935.682266860831,935.682266860831,845.557149716564,550.974595138484,598.2107,657.622,479.0429,493.7014,1349.083,1396.138,521.3596,572.0112,674.1159,661.3848,572.8666,573.8697,914.6895,858.0474,804.1633,827.4031,695.7946,693.0004,636.6738,677.4002,374.904,354.584,1427.48,433.578,762,778.764,1081.024,515.112,610.87,684.276,1245.459979,1200.580002,1702.770004,793.40001,816.960003,805.039988,1062.929977
"JROTH01",535957,4245360,16.7726218254474,-78.0167593269902,35.2843336332969,-47.790063135101,8.3038492163825,-7.14615218377079,6.8802824449103,-42.8063643281716,-59.9651368159593,-42.5911167393388,46.73616,59.05593,79.94154,73.74666,95.64098,87.37464,53.24689,53.01448,64.33585,60.36785,62.42014,65.14529,84.31096,81.79065,69.89967,80.22162,47.71481,54.03452,31.3102,40.50717,12,82,104,45,46,66,85,86,52,33,820.433480907461,4636.06662464687,1575.25270702696,348.341448581272,538.490289232701,710.308951275279,735.652514430554,735.652514430554,707.455992805695,507.937106248773,521.2597,527.522,904.7552,902.5432,999.7492,971.8199,516.1709,540.1348,572.7078,613.1516,658.0535,541.9316,857.9642,839.0585,885.1984,852.3575,614.6272,608.7088,594.2831,626.4032,393.799212,991.362,758.952,374.142,697.738,580.136,894.3,1178.4,698.6,642.6,1359.619993,1312.18,1865.249989,902.049986,899.180001,857.619993,1433.530029
